id_venta,fecha,id_cliente,id_vendedor,id_producto,tipo_producto,cantidad,precio_unitario,importe
13226,3/01/2026,2350,21,1006,lentillas,2,19.5,39
13227,24/04/2026,1063,104,55,gafas,3,29.9,89.7
13228,6/06/2025,1744,100,113,gafas,1,64.9,64.9
13229,10/09/2025,1314,81,1041,lentillas,2,16.5,33
13230,20/06/2025,1484,114,127,gafas,1,79.9,79.9
13231,25/02/2025,2497,31,46,gafas,1,59.9,59.9
13232,24/04/2026,1522,15,188,gafas,3,89.9,269.7
13233,11/04/2025,2219,27,179,gafas,3,84.9,254.7
13234,24/04/2026,675,127,173,gafas,2,64.9,129.8
13235,14/04/2026,2544,78,75,gafas,1,99.9,99.9
13236,24/04/2026,2436,107,1023,lentillas,1,20.5,20.5
13237,4/05/2025,521,110,1053,lentillas,1,7.5,7.5
13238,1/02/2026,1311,78,211,gafas,3,79.9,239.7
13239,20/04/2026,2972,95,39,gafas,3,79.9,239.7
13240,15/01/2025,1631,124,106,gafas,3,84.9,254.7
13241,6/05/2025,2897,20,182,gafas,2,84.9,169.8
13242,18/01/2026,240,103,209,gafas,3,69.9,209.7
13243,15/09/2025,1052,93,1045,lentillas,2,16.5,33
13244,31/03/2025,2065,10,1047,lentillas,3,19.9,59.7
13245,4/04/2026,1911,130,2,gafas,2,89.9,179.8
13246,3/07/2025,277,3,28,gafas,3,59.9,179.7
13247,14/03/2025,1262,29,169,gafas,1,84.9,84.9
13248,19/01/2026,2400,71,61,gafas,3,29.9,89.7
13249,23/07/2025,2747,7,53,gafas,3,49.9,149.7
13250,24/05/2025,2469,3,1002,lentillas,2,54.5,109
13251,14/12/2025,2534,68,77,gafas,3,99.9,299.7
13252,28/08/2025,1121,25,1031,lentillas,2,44,88
13253,3/12/2025,2539,73,80,gafas,1,79.9,79.9
13254,17/02/2026,2707,104,196,gafas,3,119.9,359.7
13255,24/04/2026,2827,87,82,gafas,3,79.9,239.7
13256,10/09/2025,331,57,8,gafas,2,79.9,159.8
13257,4/01/2025,1310,77,19,gafas,2,89.9,179.8
13258,8/04/2026,1977,59,156,gafas,3,139.9,419.7
13259,1/11/2025,209,72,10,gafas,2,79.9,159.8
13260,24/11/2025,2209,17,79,gafas,3,79.9,239.7
13261,24/04/2026,15,15,38,gafas,1,79.9,79.9
13262,2/01/2025,655,107,1020,lentillas,2,55.5,111
13263,22/01/2025,833,11,77,gafas,3,99.9,299.7
13264,24/04/2026,216,79,212,gafas,3,79.9,239.7
13265,30/05/2025,349,75,148,gafas,1,99.9,99.9
13266,22/09/2025,2156,101,138,gafas,2,49.9,99.8
13267,22/03/2025,2485,19,73,gafas,1,99.9,99.9
13268,24/04/2026,1397,27,131,gafas,3,89.9,269.7
13269,16/09/2025,333,59,28,gafas,1,59.9,59.9
13270,3/03/2026,2905,28,128,gafas,2,79.9,159.8
13271,15/07/2025,2582,116,118,gafas,1,49.9,49.9
13272,22/04/2025,2985,108,1001,lentillas,1,30.5,30.5
13273,24/04/2026,2313,121,127,gafas,2,79.9,159.8
13274,5/02/2026,2125,70,6,gafas,1,89.9,89.9
13275,19/09/2025,695,10,126,gafas,3,49.9,149.7
13276,14/11/2025,695,10,4,gafas,1,89.9,89.9
13277,1/12/2025,1609,102,12,gafas,1,49.9,49.9
13278,27/11/2025,1645,1,14,gafas,1,49.9,49.9
13279,15/07/2025,680,132,159,gafas,1,89.9,89.9
13280,13/02/2025,2948,71,59,gafas,3,29.9,89.7
13281,1/04/2025,391,117,134,gafas,2,99.9,199.8
13282,6/03/2026,2430,101,1034,lentillas,1,34,34
13283,24/04/2026,141,4,8,gafas,1,79.9,79.9
13284,4/11/2025,2862,122,10,gafas,2,79.9,159.8
13285,24/04/2026,2415,86,1023,lentillas,3,20.5,61.5
13286,17/03/2025,1968,50,77,gafas,1,99.9,99.9
13287,24/04/2026,2356,27,68,gafas,1,89.9,89.9
13288,23/02/2026,2565,99,15,gafas,2,49.9,99.8
13289,29/01/2026,2216,24,208,gafas,2,69.9,139.8
13290,24/03/2025,490,79,179,gafas,2,84.9,169.8
13291,13/03/2026,2130,75,71,gafas,3,89.9,269.7
13292,3/08/2025,928,106,104,gafas,2,84.9,169.8
13293,31/10/2025,125,125,38,gafas,2,79.9,159.8
13294,24/04/2026,1122,26,87,gafas,3,109.9,329.7
13295,1/10/2025,946,124,15,gafas,3,49.9,149.7
13296,8/04/2025,816,131,26,gafas,1,49.9,49.9
13297,13/10/2025,2799,59,60,gafas,1,29.9,29.9
13298,24/04/2026,1120,24,101,gafas,3,64.9,194.7
13299,12/08/2025,193,56,13,gafas,2,49.9,99.8
13300,7/06/2025,2552,86,138,gafas,1,49.9,49.9
13301,31/01/2025,664,116,80,gafas,2,79.9,159.8
13302,24/01/2026,1233,137,164,gafas,2,89.9,179.8
13303,1/11/2025,420,9,170,gafas,1,84.9,84.9
13304,9/08/2025,2917,40,8,gafas,2,79.9,159.8
13305,25/08/2025,1423,53,158,gafas,1,139.9,139.9
13306,13/12/2025,561,13,167,gafas,2,84.9,169.8
13307,24/04/2026,1045,86,201,gafas,1,109.9,109.9
13308,22/11/2025,1719,75,197,gafas,3,119.9,359.7
13309,27/02/2025,160,23,183,gafas,1,64.9,64.9
13310,28/10/2025,2429,100,49,gafas,3,49.9,149.7
13311,6/10/2025,500,89,162,gafas,3,79.9,239.7
13312,18/02/2026,2266,74,1007,lentillas,2,10,20
13313,20/04/2025,1441,71,1027,lentillas,2,16.5,33
13314,13/01/2026,1974,56,168,gafas,2,84.9,169.8
13315,12/05/2025,2591,125,211,gafas,1,79.9,79.9
13316,12/04/2025,2575,109,1053,lentillas,1,7.5,7.5
13317,28/03/2026,1225,129,1009,lentillas,2,7.5,15
13318,1/10/2025,1635,128,168,gafas,3,84.9,254.7
13319,1/11/2025,221,84,31,gafas,1,89.9,89.9
13320,17/04/2025,2525,59,93,gafas,1,89.9,89.9
13321,15/01/2026,1989,71,11,gafas,3,79.9,239.7
13322,14/04/2026,795,110,96,gafas,2,84.9,169.8
13323,30/09/2025,2445,116,190,gafas,1,69.9,69.9
13324,13/04/2025,2693,90,60,gafas,1,29.9,29.9
13325,25/12/2025,544,133,1053,lentillas,1,7.5,7.5
13326,12/01/2025,2503,37,118,gafas,1,49.9,49.9
13327,27/02/2025,432,21,1022,lentillas,3,43.5,130.5
13328,21/10/2025,524,113,1004,lentillas,2,54.5,109
13329,12/02/2026,520,109,189,gafas,1,69.9,69.9
13330,6/03/2025,1714,70,98,gafas,1,84.9,84.9
13331,7/01/2026,1519,12,167,gafas,3,84.9,254.7
13332,22/10/2025,1590,83,58,gafas,1,29.9,29.9
13333,14/12/2025,1817,36,187,gafas,1,89.9,89.9
13334,30/11/2025,2673,70,19,gafas,2,89.9,179.8
13335,30/01/2025,2183,128,80,gafas,2,79.9,159.8
13336,25/11/2025,2927,50,90,gafas,2,139.9,279.8
13337,17/05/2025,643,95,156,gafas,3,139.9,419.7
13338,24/03/2025,616,68,32,gafas,1,69.9,69.9
13339,12/05/2025,678,130,73,gafas,3,99.9,299.7
13340,18/01/2025,1884,103,191,gafas,3,69.9,209.7
13341,25/04/2025,930,108,191,gafas,2,69.9,139.8
13342,9/06/2025,149,12,161,gafas,3,79.9,239.7
13343,24/04/2026,2510,44,198,gafas,3,119.9,359.7
13344,21/02/2026,1761,117,206,gafas,1,129.9,129.9
13345,9/08/2025,772,87,101,gafas,2,64.9,129.8
13346,27/11/2025,2278,86,196,gafas,1,119.9,119.9
13347,8/04/2026,2543,77,76,gafas,2,79.9,159.8
13348,10/09/2025,66,66,152,gafas,2,99.9,199.8
13349,12/02/2026,2425,96,1004,lentillas,3,54.5,163.5
13350,7/01/2025,1886,105,19,gafas,2,89.9,179.8
13351,19/12/2025,2855,115,34,gafas,2,89.9,179.8
13352,14/09/2025,1529,22,114,gafas,1,49.9,49.9
13353,24/04/2026,2178,123,125,gafas,2,49.9,99.8
13354,9/07/2025,363,89,121,gafas,1,49.9,49.9
13355,22/09/2025,1473,103,139,gafas,3,49.9,149.7
13356,26/06/2025,172,35,1020,lentillas,1,55.5,55.5
13357,18/03/2025,2178,123,128,gafas,3,79.9,239.7
13358,10/04/2026,1715,71,41,gafas,3,59.9,179.7
13359,13/08/2025,112,112,1050,lentillas,2,33,66
13360,6/05/2025,1483,113,77,gafas,3,99.9,299.7
13361,4/02/2025,320,46,117,gafas,1,49.9,49.9
13362,24/04/2026,2815,75,45,gafas,2,59.9,119.8
13363,10/01/2026,1866,85,62,gafas,1,89.9,89.9
13364,7/04/2026,1657,13,57,gafas,3,29.9,89.7
13365,23/07/2025,67,67,149,gafas,1,109.9,109.9
13366,24/04/2026,2165,110,85,gafas,1,109.9,109.9
13367,10/10/2025,2323,131,73,gafas,2,99.9,199.8
13368,6/11/2025,1393,23,106,gafas,2,84.9,169.8
13369,9/05/2025,2888,11,88,gafas,2,139.9,279.8
13370,24/04/2026,1139,43,1047,lentillas,2,19.9,39.8
13371,28/07/2025,102,102,159,gafas,3,89.9,269.7
13372,6/08/2025,1694,50,71,gafas,3,89.9,269.7
13373,24/04/2026,1495,125,35,gafas,2,89.9,179.8
13374,28/06/2025,1519,12,188,gafas,2,89.9,179.8
13375,10/03/2025,1658,14,1011,lentillas,1,6.5,6.5
13376,6/01/2025,193,56,1025,lentillas,3,16.5,49.5
13377,11/07/2025,1745,101,29,gafas,2,59.9,119.8
13378,7/03/2025,1741,97,148,gafas,3,99.9,299.7
13379,7/11/2025,1244,11,133,gafas,1,99.9,99.9
13380,24/04/2026,2340,11,168,gafas,1,84.9,84.9
13381,18/04/2026,2089,34,141,gafas,2,49.9,99.8
13382,8/08/2025,1549,42,168,gafas,1,84.9,84.9
13383,11/04/2026,2822,82,1042,lentillas,2,16.5,33
13384,10/02/2025,2793,53,183,gafas,1,64.9,64.9
13385,10/02/2026,478,67,26,gafas,3,49.9,149.7
13386,24/02/2025,1681,37,22,gafas,2,49.9,99.8
13387,5/05/2025,1993,75,185,gafas,1,64.9,64.9
13388,6/06/2025,40,40,59,gafas,1,29.9,29.9
13389,1/04/2026,332,58,28,gafas,1,59.9,59.9
13390,3/10/2025,510,99,1024,lentillas,2,25.5,51
13391,24/03/2026,1810,29,70,gafas,2,89.9,179.8
13392,12/02/2026,1722,78,204,gafas,2,129.9,259.8
13393,24/06/2025,2816,76,161,gafas,2,79.9,159.8
13394,3/10/2025,1203,107,211,gafas,3,79.9,239.7
13395,22/01/2026,2239,47,86,gafas,3,109.9,329.7
13396,1/03/2025,2787,47,1015,lentillas,3,22.5,67.5
13397,16/07/2025,2103,48,104,gafas,2,84.9,169.8
13398,14/09/2025,250,113,1023,lentillas,1,20.5,20.5
13399,27/07/2025,1724,80,106,gafas,3,84.9,254.7
13400,19/01/2026,1773,129,86,gafas,3,109.9,329.7
13401,18/03/2026,2947,70,188,gafas,1,89.9,89.9
13402,5/03/2026,332,58,85,gafas,1,109.9,109.9
13403,4/08/2025,1049,90,47,gafas,1,59.9,59.9
13404,24/04/2026,485,74,103,gafas,3,84.9,254.7
13405,4/01/2025,2811,71,1020,lentillas,2,55.5,111
13406,8/10/2025,584,36,174,gafas,3,84.9,254.7
13407,6/03/2026,1293,60,36,gafas,3,89.9,269.7
13408,17/01/2026,1460,90,1049,lentillas,2,19.9,39.8
13409,16/03/2025,1703,59,1034,lentillas,1,34,34
13410,19/08/2025,962,3,45,gafas,1,59.9,59.9
13411,27/09/2025,2190,135,1008,lentillas,2,7.5,15
13412,24/08/2025,623,75,203,gafas,2,129.9,259.8
13413,24/04/2026,842,20,108,gafas,1,84.9,84.9
13414,24/04/2026,1803,22,207,gafas,3,129.9,389.7
13415,22/10/2025,386,112,136,gafas,2,49.9,99.8
13416,8/02/2026,927,105,199,gafas,1,109.9,109.9
13417,23/01/2026,795,110,1027,lentillas,2,16.5,33
13418,19/03/2025,1782,1,29,gafas,2,59.9,119.8
13419,21/01/2025,188,51,118,gafas,2,49.9,99.8
13420,3/03/2025,2297,105,213,gafas,2,79.9,159.8
13421,12/03/2026,588,40,199,gafas,2,109.9,219.8
13422,10/12/2025,62,62,1050,lentillas,3,33,99
13423,2/03/2026,2708,105,1025,lentillas,2,16.5,33
13424,17/03/2025,855,33,118,gafas,2,49.9,99.8
13425,6/02/2026,1112,16,141,gafas,3,49.9,149.7
13426,27/11/2025,1937,19,111,gafas,2,84.9,169.8
13427,22/09/2025,927,105,139,gafas,1,49.9,49.9
13428,28/02/2025,1261,28,164,gafas,3,89.9,269.7
13429,7/08/2025,2252,60,161,gafas,1,79.9,79.9
13430,23/01/2026,2366,37,101,gafas,3,64.9,194.7
13431,24/09/2025,1990,72,1046,lentillas,1,16.5,16.5
13432,24/04/2026,757,72,30,gafas,3,59.9,179.7
13433,4/02/2025,1499,129,169,gafas,1,84.9,84.9
13434,23/09/2025,1923,5,1039,lentillas,3,16.5,49.5
13435,5/01/2026,1958,40,111,gafas,3,84.9,254.7
13436,26/06/2025,157,20,50,gafas,2,49.9,99.8
13437,12/11/2025,1166,70,32,gafas,3,69.9,209.7
13438,8/04/2026,2127,72,206,gafas,2,129.9,259.8
13439,11/10/2025,797,112,79,gafas,2,79.9,159.8
13440,18/01/2025,537,126,148,gafas,3,99.9,299.7
13441,16/05/2025,1631,124,145,gafas,2,79.9,159.8
13442,26/02/2025,830,8,106,gafas,2,84.9,169.8
13443,8/03/2025,2992,115,1047,lentillas,3,19.9,59.7
13444,26/01/2025,2507,41,35,gafas,2,89.9,179.8
13445,24/04/2026,2612,9,143,gafas,3,79.9,239.7
13446,10/04/2025,1872,91,98,gafas,1,84.9,84.9
13447,25/02/2026,623,75,95,gafas,1,89.9,89.9
13448,19/12/2025,2383,54,18,gafas,1,59.9,59.9
13449,24/04/2026,2164,109,3,gafas,3,69.9,209.7
13450,6/09/2025,2213,21,110,gafas,2,84.9,169.8
13451,24/04/2026,2510,44,127,gafas,3,79.9,239.7
13452,10/03/2025,2819,79,200,gafas,2,109.9,219.8
13453,2/01/2026,1162,66,5,gafas,2,89.9,179.8
13454,4/01/2025,2799,59,99,gafas,1,84.9,84.9
13455,3/10/2025,1116,20,173,gafas,3,64.9,194.7
13456,15/09/2025,1193,97,1012,lentillas,2,5,10
13457,17/08/2025,2160,105,1025,lentillas,3,16.5,49.5
13458,23/04/2026,1388,18,129,gafas,2,79.9,159.8
13459,10/03/2026,672,124,76,gafas,1,79.9,79.9
13460,27/04/2025,2183,128,1051,lentillas,1,39.5,39.5
13461,24/04/2026,155,18,1011,lentillas,2,6.5,13
13462,18/05/2025,2635,32,110,gafas,1,84.9,84.9
13463,17/04/2025,1449,79,125,gafas,2,49.9,99.8
13464,5/11/2025,2852,112,65,gafas,1,79.9,79.9
13465,24/04/2026,1248,15,1026,lentillas,1,16.5,16.5
13466,7/07/2025,289,15,197,gafas,2,119.9,239.8
13467,14/02/2026,2847,107,1009,lentillas,1,7.5,7.5
13468,6/02/2026,2444,115,151,gafas,3,99.9,299.7
13469,8/08/2025,1769,125,106,gafas,2,84.9,169.8
13470,5/11/2025,779,94,1006,lentillas,1,19.5,19.5
13471,8/03/2026,912,90,47,gafas,2,59.9,119.8
13472,3/04/2026,355,81,27,gafas,3,59.9,179.7
13473,11/06/2025,2752,12,76,gafas,1,79.9,79.9
13474,12/09/2025,419,8,44,gafas,2,69.9,139.8
13475,3/01/2026,324,50,121,gafas,1,49.9,49.9
13476,16/03/2025,1523,16,213,gafas,2,79.9,159.8
13477,6/03/2026,1676,32,162,gafas,1,79.9,79.9
13478,3/10/2025,1721,77,89,gafas,1,139.9,139.9
13479,11/09/2025,2413,84,6,gafas,3,89.9,269.7
13480,15/06/2025,2864,124,190,gafas,1,69.9,69.9
13481,16/02/2026,894,72,1019,lentillas,2,16.5,33
13482,16/03/2026,2423,94,137,gafas,2,49.9,99.8
13483,5/02/2026,519,108,113,gafas,3,64.9,194.7
13484,20/09/2025,2316,124,61,gafas,1,29.9,29.9
13485,19/11/2025,2861,121,196,gafas,1,119.9,119.9
13486,28/01/2025,1562,55,114,gafas,2,49.9,99.8
13487,22/11/2025,2713,110,8,gafas,3,79.9,239.7
13488,24/03/2025,132,132,51,gafas,2,59.9,119.8
13489,20/12/2025,913,91,114,gafas,2,49.9,99.8
13490,15/12/2025,811,126,109,gafas,2,84.9,169.8
13491,4/11/2025,2922,45,31,gafas,3,89.9,269.7
13492,15/04/2025,89,89,129,gafas,3,79.9,239.7
13493,28/09/2025,2130,75,79,gafas,1,79.9,79.9
13494,25/07/2025,1537,30,91,gafas,3,139.9,419.7
13495,14/03/2026,2517,51,90,gafas,2,139.9,279.8
13496,16/11/2025,2663,60,1004,lentillas,1,54.5,54.5
13497,24/04/2026,599,51,178,gafas,1,64.9,64.9
13498,9/02/2025,1463,93,9,gafas,1,79.9,79.9
13499,7/09/2025,1110,14,191,gafas,1,69.9,69.9
13500,2/06/2025,1991,73,1016,lentillas,3,31,93
13501,5/03/2026,1609,102,2,gafas,1,89.9,89.9
13502,16/11/2025,1074,115,208,gafas,2,69.9,139.8
13503,20/12/2025,1682,38,118,gafas,3,49.9,149.7
13504,6/05/2025,2762,22,115,gafas,1,49.9,49.9
13505,18/09/2025,2186,131,33,gafas,3,69.9,209.7
13506,24/04/2026,1214,118,198,gafas,3,119.9,359.7
13507,15/04/2026,1675,31,155,gafas,2,139.9,279.8
13508,20/01/2025,2371,42,131,gafas,3,89.9,269.7
13509,24/04/2026,1965,47,1055,lentillas,3,19,57
13510,22/08/2025,1037,78,81,gafas,3,79.9,239.7
13511,24/11/2025,1101,5,145,gafas,1,79.9,79.9
13512,8/02/2025,1146,50,1013,lentillas,2,45.5,91
13513,25/12/2025,1482,112,189,gafas,3,69.9,209.7
13514,4/02/2025,2975,98,10,gafas,1,79.9,79.9
13515,24/04/2026,1336,103,169,gafas,3,84.9,254.7
13516,15/08/2025,2915,38,96,gafas,1,84.9,84.9
13517,6/09/2025,19,19,169,gafas,1,84.9,84.9
13518,15/07/2025,2791,51,53,gafas,1,49.9,49.9
13519,14/03/2026,2513,47,1023,lentillas,3,20.5,61.5
13520,10/10/2025,1217,121,132,gafas,2,99.9,199.8
13521,4/07/2025,2253,61,90,gafas,3,139.9,419.7
13522,12/04/2025,683,135,91,gafas,2,139.9,279.8
13523,28/03/2026,937,115,153,gafas,1,99.9,99.9
13524,4/09/2025,2289,97,67,gafas,2,89.9,179.8
13525,23/05/2025,2588,122,111,gafas,1,84.9,84.9
13526,23/02/2026,333,59,148,gafas,2,99.9,199.8
13527,16/12/2025,1800,19,187,gafas,1,89.9,89.9
13528,12/06/2025,64,64,1040,lentillas,3,16.5,49.5
13529,2/07/2025,2945,68,13,gafas,2,49.9,99.8
13530,10/06/2025,2230,38,1025,lentillas,3,16.5,49.5
13531,1/03/2026,1521,14,1002,lentillas,3,54.5,163.5
13532,24/04/2026,155,18,150,gafas,3,109.9,329.7
13533,1/02/2025,832,10,1012,lentillas,3,5,15
13534,21/02/2026,1889,108,1010,lentillas,2,6,12
13535,24/02/2025,82,82,48,gafas,2,59.9,119.8
13536,26/08/2025,2018,100,152,gafas,1,99.9,99.9
13537,10/09/2025,774,89,195,gafas,3,99.9,299.7
13538,13/01/2025,998,39,100,gafas,2,64.9,129.8
13539,15/06/2025,679,131,132,gafas,2,99.9,199.8
13540,24/04/2026,1891,110,1028,lentillas,2,16.5,33
13541,27/01/2026,2678,75,1009,lentillas,3,7.5,22.5
13542,26/07/2025,1420,50,161,gafas,3,79.9,239.7
13543,18/03/2025,1023,64,3,gafas,1,69.9,69.9
13544,3/04/2025,1960,42,1010,lentillas,1,6,6
13545,10/09/2025,248,111,1050,lentillas,2,33,66
13546,23/10/2025,1419,49,136,gafas,2,49.9,99.8
13547,27/08/2025,1025,66,70,gafas,3,89.9,269.7
13548,19/02/2025,829,7,1055,lentillas,1,19,19
13549,4/11/2025,1107,11,1010,lentillas,1,6,6
13550,15/06/2025,1481,111,128,gafas,1,79.9,79.9
13551,27/01/2026,833,11,146,gafas,1,79.9,79.9
13552,2/03/2025,558,10,9,gafas,1,79.9,79.9
13553,25/11/2025,401,127,67,gafas,3,89.9,269.7
13554,30/12/2025,9,9,73,gafas,3,99.9,299.7
13555,4/07/2025,700,15,16,gafas,2,59.9,119.8
13556,20/06/2025,1635,128,1011,lentillas,1,6.5,6.5
13557,11/01/2025,989,30,53,gafas,3,49.9,149.7
13558,31/12/2025,402,128,182,gafas,3,84.9,254.7
13559,24/04/2026,1654,10,139,gafas,1,49.9,49.9
13560,13/11/2025,2909,32,1002,lentillas,3,54.5,163.5
13561,22/06/2025,2557,91,9,gafas,2,79.9,159.8
13562,3/01/2025,2948,71,91,gafas,3,139.9,419.7
13563,10/02/2026,2640,37,1005,lentillas,1,52.5,52.5
13564,17/03/2026,166,29,48,gafas,3,59.9,179.7
13565,28/03/2025,1130,34,173,gafas,2,64.9,129.8
13566,1/04/2025,2731,128,191,gafas,1,69.9,69.9
13567,24/02/2026,1709,65,1027,lentillas,3,16.5,49.5
13568,8/05/2025,1628,121,77,gafas,3,99.9,299.7
13569,16/03/2026,1656,12,156,gafas,3,139.9,419.7
13570,8/12/2025,926,104,63,gafas,2,89.9,179.8
13571,2/04/2026,2527,61,59,gafas,3,29.9,89.7
13572,24/04/2026,1809,28,144,gafas,2,79.9,159.8
13573,6/11/2025,2231,39,175,gafas,3,84.9,254.7
13574,19/04/2026,2670,67,167,gafas,3,84.9,254.7
13575,17/03/2026,1248,15,1007,lentillas,1,10,10
13576,21/11/2025,1277,44,1039,lentillas,2,16.5,33
13577,23/01/2025,2805,65,73,gafas,1,99.9,99.9
13578,23/05/2025,1556,49,48,gafas,1,59.9,59.9
13579,20/08/2025,1340,107,47,gafas,2,59.9,119.8
13580,4/03/2026,1077,118,22,gafas,2,49.9,99.8
13581,27/04/2025,1076,117,1016,lentillas,2,31,62
13582,24/04/2025,2692,89,142,gafas,3,49.9,149.7
13583,25/02/2026,1318,85,59,gafas,2,29.9,59.8
13584,16/12/2025,840,18,1026,lentillas,2,16.5,33
13585,28/03/2026,1141,45,193,gafas,3,45.9,137.7
13586,6/01/2026,535,124,1052,lentillas,3,10,30
13587,28/01/2026,2136,81,208,gafas,1,69.9,69.9
13588,13/03/2025,2154,99,28,gafas,1,59.9,59.9
13589,24/01/2026,1240,7,165,gafas,3,84.9,254.7
13590,31/01/2026,1099,3,191,gafas,1,69.9,69.9
13591,23/07/2025,1701,57,36,gafas,1,89.9,89.9
13592,19/02/2025,229,92,152,gafas,3,99.9,299.7
13593,5/09/2025,2534,68,95,gafas,1,89.9,89.9
13594,19/05/2025,811,126,1049,lentillas,2,19.9,39.8
13595,11/07/2025,1087,128,92,gafas,3,139.9,419.7
13596,3/07/2025,2210,18,1038,lentillas,1,16.5,16.5
13597,21/03/2026,2146,91,107,gafas,3,84.9,254.7
13598,24/04/2026,387,113,13,gafas,1,49.9,49.9
13599,5/01/2025,29,29,143,gafas,3,79.9,239.7
13600,26/04/2025,1429,59,76,gafas,3,79.9,239.7
13601,8/04/2026,2238,46,86,gafas,1,109.9,109.9
13602,28/02/2025,1871,90,1003,lentillas,3,54.5,163.5
13603,24/04/2026,2890,13,110,gafas,2,84.9,169.8
13604,6/10/2025,2510,44,82,gafas,2,79.9,159.8
13605,19/03/2025,761,76,151,gafas,2,99.9,199.8
13606,19/11/2025,2109,54,71,gafas,2,89.9,179.8
13607,22/09/2025,1595,88,26,gafas,2,49.9,99.8
13608,2/11/2025,1967,49,151,gafas,1,99.9,99.9
13609,20/01/2025,424,13,1012,lentillas,1,5,5
13610,17/06/2025,1970,52,87,gafas,2,109.9,219.8
13611,11/10/2025,2150,95,64,gafas,1,89.9,89.9
13612,20/11/2025,746,61,1046,lentillas,3,16.5,49.5
13613,5/12/2025,2786,46,40,gafas,2,79.9,159.8
13614,3/02/2025,1937,19,1026,lentillas,2,16.5,33
13615,22/07/2025,2156,101,168,gafas,2,84.9,169.8
13616,14/03/2026,1272,39,97,gafas,1,84.9,84.9
13617,30/09/2025,2900,23,4,gafas,1,89.9,89.9
13618,12/02/2026,2052,134,171,gafas,2,64.9,129.8
13619,1/01/2026,790,105,116,gafas,3,49.9,149.7
13620,13/02/2026,1464,94,34,gafas,3,89.9,269.7
13621,21/01/2026,163,26,55,gafas,3,29.9,89.7
13622,25/01/2025,2304,112,87,gafas,3,109.9,329.7
13623,23/04/2025,1371,1,26,gafas,1,49.9,49.9
13624,20/06/2025,1779,135,151,gafas,3,99.9,299.7
13625,28/04/2025,267,130,175,gafas,2,84.9,169.8
13626,21/08/2025,543,132,1,gafas,2,89.9,179.8
13627,10/05/2025,266,129,96,gafas,1,84.9,84.9
13628,20/06/2025,869,47,1027,lentillas,2,16.5,33
13629,4/04/2025,870,48,119,gafas,3,49.9,149.7
13630,23/03/2025,102,102,1041,lentillas,3,16.5,49.5
13631,5/03/2025,2527,61,16,gafas,1,59.9,59.9
13632,5/11/2025,1356,123,152,gafas,2,99.9,199.8
13633,12/07/2025,1311,78,1032,lentillas,2,24,48
13634,6/03/2025,2577,111,58,gafas,2,29.9,59.8
13635,4/05/2025,154,17,130,gafas,2,89.9,179.8
13636,26/09/2025,2379,50,77,gafas,1,99.9,99.9
13637,24/04/2026,507,96,1039,lentillas,3,16.5,49.5
13638,27/02/2025,479,68,103,gafas,1,84.9,84.9
13639,2/06/2025,506,95,26,gafas,2,49.9,99.8
13640,4/08/2025,1790,9,7,gafas,2,89.9,179.8
13641,6/01/2026,1200,104,17,gafas,3,59.9,179.7
13642,24/02/2026,2639,36,157,gafas,1,139.9,139.9
13643,12/02/2026,28,28,9,gafas,2,79.9,159.8
13644,24/04/2026,2701,98,3,gafas,3,69.9,209.7
13645,24/04/2026,652,104,122,gafas,3,49.9,149.7
13646,3/01/2026,299,25,173,gafas,3,64.9,194.7
13647,18/09/2025,2251,59,111,gafas,3,84.9,254.7
13648,27/11/2025,779,94,208,gafas,1,69.9,69.9
13649,25/03/2025,1279,46,175,gafas,3,84.9,254.7
13650,24/04/2026,2595,129,162,gafas,3,79.9,239.7
13651,7/06/2025,672,124,175,gafas,3,84.9,254.7
13652,8/08/2025,2297,105,35,gafas,1,89.9,89.9
13653,15/06/2025,2744,4,176,gafas,2,84.9,169.8
13654,6/12/2025,595,47,1016,lentillas,3,31,93
13655,22/01/2026,438,27,1046,lentillas,3,16.5,49.5
13656,29/09/2025,2069,14,210,gafas,3,69.9,209.7
13657,24/04/2026,1318,85,37,gafas,1,79.9,79.9
13658,28/06/2025,2530,64,150,gafas,1,109.9,109.9
13659,6/03/2026,2428,99,1007,lentillas,1,10,10
13660,5/12/2025,2968,91,109,gafas,2,84.9,169.8
13661,13/07/2025,408,134,32,gafas,3,69.9,209.7
13662,6/09/2025,2327,135,12,gafas,2,49.9,99.8
13663,21/03/2026,861,39,64,gafas,3,89.9,269.7
13664,7/01/2025,715,30,31,gafas,3,89.9,269.7
13665,26/09/2025,533,122,1022,lentillas,1,43.5,43.5
13666,9/07/2025,1532,25,1021,lentillas,3,73.5,220.5
13667,18/01/2025,282,8,1042,lentillas,2,16.5,33
13668,11/12/2025,1562,55,131,gafas,1,89.9,89.9
13669,4/01/2026,1430,60,81,gafas,1,79.9,79.9
13670,12/03/2026,1758,114,81,gafas,2,79.9,159.8
13671,17/07/2025,254,117,87,gafas,1,109.9,109.9
13672,26/03/2026,490,79,1046,lentillas,2,16.5,33
13673,27/08/2025,2826,86,1044,lentillas,3,88.5,265.5
13674,18/02/2026,1440,70,79,gafas,1,79.9,79.9
13675,10/02/2025,995,36,120,gafas,3,49.9,149.7
13676,23/07/2025,1688,44,1012,lentillas,2,5,10
13677,18/09/2025,2173,118,133,gafas,2,99.9,199.8
13678,31/03/2026,1688,44,1029,lentillas,1,39,39
